Time,Heading error,Cross track error
1571250228.663018,0.020000,0.050000
1571250228.714179,0.020000,0.050000
1571250228.776598,0.020000,0.050000
1571250228.815635,0.020000,0.050000
1571250228.863855,0.020000,0.050000
1571250228.914246,0.020000,0.050000
1571250228.976687,0.020000,0.050000
1571250229.040782,-0.040000,0.350000
1571250229.085177,0.000000,0.150000
1571250229.137612,-0.020000,0.350000
1571250229.195429,-0.020000,0.350000
1571250229.244737,-0.020000,0.350000
1571250229.294810,-0.020000,0.350000
1571250229.361875,-0.020000,0.350000
1571250229.413480,0.000000,0.250000
1571250229.473881,0.000000,0.250000
1571250229.515675,0.000000,0.250000
1571250229.593062,0.000000,0.250000
1571250229.634377,0.040000,-0.050000
1571250229.703924,0.000000,0.050000
1571250229.747061,0.000000,0.050000
1571250229.785635,0.000000,0.050000
1571250229.842858,0.020000,0.150000
1571250229.899022,0.000000,-0.050000
1571250229.952328,0.020000,0.050000
1571250229.997305,0.020000,0.050000
1571250230.060397,0.040000,-0.150000
1571250230.114816,0.000000,-0.150000
1571250230.173123,0.000000,-0.150000
1571250230.216369,0.000000,-0.150000
1571250230.262479,0.020000,0.050000
1571250230.312694,0.020000,0.050000
1571250230.358024,0.020000,0.050000
1571250230.388735,0.000000,0.050000
1571250230.480902,0.000000,0.050000
1571250230.519300,0.000000,0.050000
1571250230.565940,-0.020000,0.350000
1571250230.605497,0.000000,0.150000
1571250230.655200,0.000000,0.250000
1571250230.705209,0.000000,0.250000
1571250230.753720,0.000000,0.250000
1571250230.814845,0.000000,0.250000
1571250230.859041,0.000000,0.250000
1571250230.905002,0.000000,0.250000
1571250230.952412,0.000000,0.250000
1571250231.016887,0.000000,0.250000
1571250231.061199,0.000000,0.150000
1571250231.117559,0.000000,0.150000
1571250231.168360,-0.020000,0.250000
1571250231.224393,0.020000,-0.050000
1571250231.278716,-0.020000,0.250000
1571250231.323120,0.020000,0.050000
1571250231.380557,0.020000,0.050000
1571250231.439679,0.020000,0.050000
1571250231.515539,0.020000,0.050000
1571250231.556637,0.060000,-0.350000
1571250231.643732,0.060000,-0.350000
1571250231.678937,0.060000,-0.350000
1571250231.720687,0.020000,-0.050000
1571250231.757426,0.020000,0.050000
1571250231.825343,0.040000,-0.150000
1571250231.878189,0.000000,0.150000
1571250231.927219,0.020000,0.050000
1571250231.967437,0.080000,-0.150000
1571250232.016627,0.000000,0.350000
1571250232.065487,0.000000,0.350000
1571250232.119852,0.000000,0.350000
1571250232.187373,0.000000,0.350000
1571250232.242278,-0.020000,0.750000
1571250232.286273,0.040000,0.050000
1571250232.356042,0.000000,0.350000
1571250232.411765,0.160000,-0.650000
1571250232.456206,0.160000,-0.650000
1571250232.497007,0.140000,-0.650000
1571250232.555730,0.140000,-0.750000
1571250232.610001,0.140000,-0.750000
1571250232.670257,0.140000,-0.750000
1571250232.702784,0.140000,-0.950000
1571250232.735662,0.140000,-0.950000
1571250232.791308,0.140000,-0.950000
1571250232.846484,0.080000,-0.450000
1571250232.904953,0.100000,-0.850000
1571250232.946820,0.120000,-1.250000
1571250233.004566,0.080000,-1.050000
1571250233.044620,0.080000,-1.050000
1571250233.102391,0.060000,-1.050000
1571250233.159064,0.060000,-1.050000
1571250233.201525,0.060000,-1.050000
1571250233.247568,0.060000,-1.050000
1571250233.302322,0.060000,-1.050000
1571250233.356188,0.060000,-1.050000
1571250233.385764,0.060000,-1.050000
1571250233.438134,0.060000,-1.050000
1571250233.483386,0.060000,-1.050000
1571250233.521905,0.060000,-1.050000
1571250233.582836,0.100000,-1.150000
1571250233.636438,0.100000,-1.150000
1571250233.685204,0.080000,-0.650000
1571250233.733003,0.100000,-0.750000
1571250233.781835,0.140000,-0.850000
1571250233.842494,0.140000,-0.850000
1571250233.886778,0.060000,-0.350000
1571250233.955552,0.140000,-0.650000
1571250233.997428,0.120000,-0.550000
1571250234.044855,0.100000,-0.450000
1571250234.094129,0.100000,-0.450000
1571250234.144142,0.020000,-0.150000
1571250234.193621,0.200000,-0.850000
1571250234.248080,0.100000,-0.450000
1571250234.287386,0.100000,-0.450000
1571250234.342776,0.100000,-0.450000
1571250234.413363,0.080000,-0.350000
1571250234.446464,0.100000,-1.150000
1571250234.519967,0.120000,-0.650000
1571250234.559992,0.120000,-0.650000
1571250234.597894,0.080000,-0.450000
1571250234.650342,0.100000,-0.550000
1571250234.693390,0.080000,-0.450000
1571250234.762438,0.080000,-0.450000
1571250234.811721,0.020000,-0.150000
1571250234.916556,0.020000,-0.150000
1571250234.956436,0.040000,-0.250000
1571250235.058286,0.040000,-0.250000
1571250235.108292,0.080000,-0.550000
1571250235.149708,0.040000,-0.250000
1571250235.201048,0.080000,-0.450000
1571250235.248373,0.100000,-0.650000
1571250235.303652,0.020000,-0.250000
1571250235.352320,0.020000,-0.250000
1571250235.401932,0.020000,-0.250000
1571250235.461068,0.020000,-0.250000
1571250235.515693,0.020000,-0.250000
1571250235.566784,0.020000,-0.250000
1571250235.626994,0.020000,-0.250000
1571250235.678597,0.020000,-0.250000
1571250235.721615,0.020000,-0.250000
1571250235.776244,0.020000,-0.250000
1571250235.829754,-0.040000,0.150000
1571250235.875405,-0.040000,0.150000
1571250235.924221,-0.020000,-0.050000
1571250235.974339,-0.020000,-0.050000
1571250236.015839,-0.020000,-0.050000
1571250236.093988,-0.020000,-0.050000
1571250236.140010,-0.020000,-0.050000
1571250236.189620,-0.020000,0.050000
1571250236.239886,-0.020000,0.050000
1571250236.299313,-0.020000,0.050000
1571250236.347954,-0.020000,0.050000
1571250236.404122,-0.040000,0.150000
1571250236.449676,-0.040000,0.150000
1571250236.510624,-0.020000,0.150000
1571250236.556804,-0.040000,0.350000
1571250236.623693,-0.020000,0.250000
1571250236.664054,-0.020000,0.250000
1571250236.716892,-0.020000,0.250000
1571250236.776847,-0.020000,0.250000
1571250236.820094,-0.020000,0.250000
1571250236.871771,-0.020000,0.250000
1571250236.933717,0.000000,0.050000
1571250236.975684,0.000000,0.050000
1571250237.023627,0.000000,0.050000
1571250237.077624,0.000000,0.050000
1571250237.141928,-0.080000,1.150000
1571250237.179411,-0.020000,0.250000
1571250237.220402,0.020000,0.050000
1571250237.274179,0.020000,0.050000
1571250237.308371,0.060000,-0.450000
1571250237.377911,-0.140000,0.850000
1571250237.400816,-0.060000,0.550000
1571250237.484800,0.220000,-1.350000
1571250237.524780,0.220000,-1.350000
1571250237.587717,0.220000,-1.350000
1571250237.643241,0.220000,-1.350000
1571250237.699690,0.220000,-1.350000
1571250237.756124,0.220000,-1.350000
1571250237.798075,-0.060000,1.250000
1571250237.846517,-0.080000,1.450000
1571250237.895229,-0.060000,1.250000
1571250237.935335,0.180000,0.550000
1571250237.996889,-0.060000,1.250000
1571250238.049092,-0.060000,1.350000
1571250238.088252,-0.040000,1.250000
1571250238.139989,-0.040000,1.250000
1571250238.198442,-0.040000,1.250000
1571250238.244250,-0.020000,1.150000
1571250238.291200,-0.020000,1.150000
1571250238.341454,-0.020000,1.150000
1571250238.408049,-0.020000,1.150000
1571250238.435250,-0.020000,1.150000
1571250238.488200,-0.020000,1.150000
1571250238.541596,0.020000,0.950000
1571250238.604502,0.000000,0.950000
1571250238.667900,0.020000,0.950000
1571250238.722531,0.000000,0.950000
1571250238.777094,0.000000,0.950000
1571250238.824162,0.020000,0.850000
1571250238.856960,0.020000,0.850000
1571250238.899777,0.020000,0.850000
1571250238.946563,0.020000,0.850000
1571250238.993549,0.020000,0.750000
1571250239.062467,0.020000,0.650000
1571250239.095887,0.040000,0.550000
1571250239.137980,0.040000,0.550000
1571250239.177711,0.040000,0.550000
1571250239.220409,0.000000,1.250000
1571250239.279125,0.040000,0.350000
1571250239.332551,0.040000,0.350000
1571250239.373032,0.040000,0.350000
1571250239.431465,0.000000,0.350000
1571250239.499711,0.080000,-0.050000
1571250239.547262,0.080000,-0.050000
1571250239.603063,0.200000,-0.850000
1571250239.663404,0.200000,-0.850000
1571250239.689671,0.200000,-0.850000
1571250239.742989,0.100000,-0.350000
1571250239.804931,0.100000,-0.350000
1571250239.846911,0.120000,-0.450000
1571250239.891458,0.080000,-0.350000
1571250239.941340,0.080000,-0.350000
1571250239.996096,0.080000,-0.350000
1571250240.047924,0.080000,-0.350000
1571250240.099033,0.080000,-0.350000
1571250240.154956,0.060000,-0.350000
1571250240.196515,0.060000,-0.350000
1571250240.235745,0.060000,-0.350000
1571250240.293206,0.060000,-0.350000
1571250240.344432,0.060000,-0.350000
1571250240.390909,0.060000,-0.350000
1571250240.449004,0.060000,-0.350000
1571250240.510867,0.060000,-0.350000
1571250240.552714,0.080000,-0.450000
1571250240.639639,0.020000,-0.050000
1571250240.674050,0.060000,-0.450000
1571250240.707693,0.060000,-0.450000
1571250240.780863,0.060000,-0.450000
1571250240.819598,0.060000,-0.450000
1571250240.859141,0.060000,-0.450000
1571250240.894560,0.020000,-0.150000
1571250240.941548,0.020000,-0.150000
1571250240.997946,0.020000,-0.150000
1571250241.037608,0.020000,-0.150000
1571250241.096147,0.020000,-0.050000
1571250241.143741,0.020000,-0.050000
1571250241.207842,0.040000,-0.250000
1571250241.238055,0.040000,-0.250000
1571250241.286387,0.040000,-0.250000
1571250241.327979,0.000000,-0.050000
1571250241.383817,0.000000,-0.050000
1571250241.441582,0.020000,-0.050000
1571250241.488924,0.020000,-0.050000
1571250241.533354,0.020000,-0.150000
1571250241.593858,0.020000,-0.150000
1571250241.646401,0.000000,0.050000
1571250241.724586,0.000000,0.050000
1571250241.756464,0.180000,-0.950000
1571250241.807487,0.180000,-0.950000
1571250241.838449,0.100000,-0.350000
1571250241.888534,0.100000,-0.350000
1571250241.919725,0.140000,-0.850000
1571250241.963767,0.140000,-0.750000
1571250242.004143,0.140000,-0.750000
1571250242.055664,0.140000,-0.750000
1571250242.130489,0.140000,-0.750000
1571250242.189454,0.140000,-0.750000
1571250242.242376,0.140000,-0.750000
1571250242.305900,0.140000,-0.750000
1571250242.362075,0.140000,-0.750000
1571250242.399456,0.140000,-0.750000
1571250242.472930,0.120000,-0.850000
1571250242.524795,0.120000,-0.950000
1571250242.599883,0.100000,-1.150000
1571250242.663286,0.100000,-1.150000
1571250242.708156,0.100000,-1.150000
1571250242.780085,0.100000,-1.150000
1571250242.819977,0.100000,-1.150000
1571250242.854048,0.060000,-0.850000
1571250242.904124,0.080000,-1.150000
1571250242.945751,0.080000,-1.250000
1571250242.983127,0.080000,-1.250000
1571250243.025820,0.080000,-1.250000
1571250243.082743,0.080000,-1.250000
1571250243.143454,0.080000,-0.950000
1571250243.197452,0.080000,-0.950000
1571250243.241393,0.080000,-0.950000
1571250243.287571,0.080000,-0.950000
1571250243.356019,0.020000,-0.050000
1571250243.393915,0.020000,-0.050000
1571250243.446567,0.020000,-0.050000
1571250243.512774,0.100000,-0.350000
1571250243.567334,0.100000,-0.350000
1571250243.614437,0.020000,0.150000
1571250243.683369,0.060000,-0.050000
1571250243.715879,0.080000,-0.150000
1571250243.752789,0.000000,0.250000
1571250243.814530,0.000000,0.250000
1571250243.862652,0.000000,0.250000
1571250243.915950,0.000000,0.250000
1571250243.971524,0.000000,0.250000
1571250244.015735,0.000000,0.250000
1571250244.060052,0.000000,0.250000
1571250244.114597,0.000000,0.250000
1571250244.156922,0.000000,0.250000
1571250244.204593,-0.020000,0.250000
1571250244.244631,0.060000,-0.250000
1571250244.291950,0.060000,-0.250000
1571250244.353535,0.060000,-0.250000
1571250244.408723,0.080000,-0.350000
1571250244.480999,0.080000,-0.350000
1571250244.522640,0.040000,-0.350000
1571250244.555536,0.100000,-0.550000
1571250244.616393,0.100000,-0.550000
1571250244.649047,0.100000,-0.550000
1571250244.702896,0.080000,-0.750000
1571250244.754779,0.060000,-0.550000
1571250244.803448,0.060000,-0.550000
1571250244.848630,0.060000,-0.550000
1571250244.897412,0.060000,-0.550000
1571250244.941138,0.040000,-0.450000
1571250245.001495,0.040000,-0.350000
1571250245.049105,0.040000,-0.250000
1571250245.106364,0.040000,-0.250000
1571250245.170389,0.040000,-0.250000
1571250245.247745,0.040000,-0.250000
1571250245.306734,0.040000,-0.250000
1571250245.382079,0.020000,-0.150000
1571250245.432043,0.020000,-0.150000
1571250245.533107,0.020000,-0.150000
1571250245.570978,0.040000,-0.250000
1571250245.635276,0.020000,-0.050000
1571250245.674831,0.020000,-0.050000
1571250245.717908,0.020000,-0.050000
1571250245.761836,0.020000,-0.050000
1571250245.824968,0.020000,-0.050000
1571250245.874695,0.020000,-0.050000
1571250245.917421,0.020000,-0.150000
1571250245.963953,0.000000,0.050000
1571250246.002853,0.000000,0.050000
1571250246.058704,0.000000,0.050000
1571250246.116744,-0.020000,0.250000
1571250246.171250,0.000000,0.050000
1571250246.225656,0.000000,0.050000
1571250246.273314,0.000000,0.050000
1571250246.336169,-0.020000,0.250000
1571250246.384647,0.020000,-0.050000
1571250246.417011,0.000000,-0.050000
1571250246.476589,0.000000,-0.050000
1571250246.537275,0.020000,-0.050000
1571250246.579347,0.020000,-0.050000
1571250246.641303,0.020000,-0.050000
1571250246.697880,0.020000,-0.050000
1571250246.724270,0.020000,-0.050000
1571250246.764308,0.020000,-0.050000
1571250246.804661,0.020000,-0.050000
1571250246.862266,0.020000,-0.050000
1571250246.906431,0.020000,-0.050000
1571250246.950952,-0.040000,0.350000
1571250247.007923,0.020000,0.150000
1571250247.064300,0.040000,-0.150000
1571250247.099953,0.160000,-0.650000
1571250247.153948,0.160000,-0.650000
1571250247.207518,0.020000,0.150000
1571250247.253559,0.140000,-0.650000
1571250247.301989,0.080000,-0.150000
1571250247.353306,0.140000,-0.650000
1571250247.401714,0.140000,-0.650000
1571250247.450770,0.140000,-0.650000
1571250247.508430,0.140000,-0.650000
1571250247.560788,0.140000,-0.650000
1571250247.640195,0.140000,-0.850000
1571250247.666567,0.140000,-0.950000
1571250247.705024,0.140000,-0.950000
1571250247.759383,0.140000,-0.950000
1571250247.803032,0.140000,-0.950000
1571250247.845885,0.140000,-0.950000
1571250247.891682,0.120000,-0.750000
1571250247.931044,0.120000,-0.950000
1571250247.983770,0.120000,-0.950000
1571250248.045585,0.120000,-0.950000
1571250248.092833,0.120000,-1.150000
1571250248.133398,0.120000,-1.150000
1571250248.188327,0.100000,-1.050000
1571250248.220152,0.100000,-1.050000
1571250248.274060,0.100000,-1.050000
1571250248.316126,0.100000,-1.050000
1571250248.353066,0.100000,-0.950000
1571250248.406881,0.100000,-0.950000
1571250248.479081,0.100000,-0.950000
1571250248.517486,0.100000,-0.850000
1571250248.545314,0.100000,-0.850000
1571250248.619392,0.100000,-0.850000
1571250248.663333,0.100000,-0.850000
1571250248.714103,0.100000,-0.850000
1571250248.764563,0.100000,-0.850000
1571250248.812374,0.100000,-0.650000
1571250248.876470,0.100000,-0.650000
1571250248.927570,0.100000,-0.650000
1571250248.970274,0.100000,-0.650000
1571250249.034668,0.060000,-0.350000
1571250249.079592,0.060000,-0.350000
1571250249.141541,0.060000,-0.350000
1571250249.192239,0.060000,-0.350000
1571250249.241801,0.060000,-0.350000
1571250249.280489,0.060000,-0.350000
1571250249.344450,0.060000,-0.350000
1571250249.382160,0.060000,-0.350000
1571250249.445568,0.020000,-0.250000
1571250249.489305,0.020000,-0.250000
1571250249.561082,0.040000,-0.350000
1571250249.604675,0.040000,-0.350000
1571250249.652971,0.040000,-0.350000
1571250249.715675,0.040000,-0.350000
1571250249.749798,0.040000,-0.350000
1571250249.795709,0.040000,-0.350000
1571250249.835631,0.040000,-0.350000
1571250249.898627,0.040000,-0.350000
1571250249.942630,0.040000,-0.350000
1571250249.992791,0.040000,-0.350000
1571250250.022497,-0.020000,-0.050000
1571250250.092077,0.020000,-0.450000
1571250250.144975,-0.020000,-0.050000
1571250250.202488,-0.020000,0.050000
1571250250.246654,-0.020000,0.050000
1571250250.291855,-0.020000,0.050000
1571250250.341122,-0.080000,0.150000
1571250250.426730,0.020000,-0.250000
1571250250.483673,0.020000,-0.150000
1571250250.523047,-0.040000,0.150000
1571250250.577856,-0.040000,0.250000
1571250250.645090,-0.040000,0.250000
1571250250.703527,-0.020000,0.150000
1571250250.757647,-0.040000,0.250000
1571250250.806129,-0.040000,0.250000
1571250250.840535,-0.020000,0.150000
1571250250.904048,-0.020000,0.150000
1571250250.962006,-0.020000,0.150000
1571250251.012964,-0.020000,0.150000
1571250251.058515,-0.020000,0.150000
1571250251.121623,-0.020000,0.150000
1571250251.179155,0.040000,-0.250000
1571250251.226740,0.040000,-0.250000
1571250251.271224,0.040000,-0.250000
1571250251.316749,0.040000,-0.250000
1571250251.374795,0.060000,-0.450000
1571250251.439250,0.000000,-0.150000
1571250251.499738,0.000000,-0.150000
1571250251.555554,0.020000,-0.150000
1571250251.633261,0.020000,-0.150000
1571250251.665314,0.020000,-0.150000
1571250251.729852,0.020000,-0.150000
1571250251.766962,0.020000,-0.250000
1571250251.807638,0.020000,-0.250000
1571250251.860145,0.020000,-0.250000
1571250251.919782,-0.020000,0.050000
1571250251.971611,0.000000,-0.050000
1571250252.013446,0.000000,-0.050000
1571250252.067036,0.000000,-0.050000
1571250252.114954,-0.040000,0.150000
1571250252.157097,-0.020000,0.150000
1571250252.202944,-0.040000,0.250000
1571250252.257374,-0.040000,0.250000
1571250252.320018,0.020000,0.150000
1571250252.372208,-0.060000,0.350000
1571250252.439296,-0.060000,0.450000
1571250252.492168,-0.060000,0.550000
1571250252.555540,0.000000,0.250000
1571250252.623920,-0.020000,0.450000
1571250252.671031,0.000000,0.350000
1571250252.704319,0.000000,0.350000
1571250252.759285,0.000000,0.350000
1571250252.812070,0.000000,0.350000
1571250252.863808,0.060000,0.150000
1571250252.907759,0.000000,0.350000
1571250252.963119,0.100000,0.050000
1571250253.016038,-0.040000,0.550000
1571250253.055623,-0.020000,0.450000
1571250253.113154,-0.060000,0.550000
1571250253.171650,-0.060000,0.550000
1571250253.220667,0.000000,0.350000
1571250253.262806,0.040000,0.250000
1571250253.323234,0.040000,0.250000
1571250253.372078,0.040000,0.150000
1571250253.428749,0.060000,0.150000
1571250253.483972,0.060000,0.150000
1571250253.525836,0.060000,0.150000
1571250253.581308,0.000000,0.350000
1571250253.639719,0.000000,0.350000
1571250253.679045,0.120000,-0.150000
1571250253.731019,-0.120000,1.150000
1571250253.775597,0.020000,0.150000
1571250253.820122,0.080000,-0.050000
1571250253.865781,0.080000,-0.050000
1571250253.927479,0.060000,-0.150000
1571250253.968772,0.060000,-0.250000
1571250254.032794,0.060000,-0.250000
1571250254.072160,0.020000,0.050000
1571250254.111746,0.080000,-0.450000
1571250254.162762,0.100000,-0.450000
1571250254.216361,-0.040000,0.350000
1571250254.261690,0.080000,-0.450000
1571250254.332011,0.080000,-0.450000
1571250254.388513,0.080000,-0.450000
1571250254.460823,0.080000,-0.450000
1571250254.512742,0.080000,-0.450000
1571250254.556788,0.080000,-0.450000
1571250254.584936,0.080000,-0.450000
1571250254.648987,0.040000,-0.450000
1571250254.698480,0.040000,-0.450000
1571250254.724048,0.080000,-0.650000
1571250254.772018,0.080000,-0.650000
1571250254.819493,0.040000,-0.350000
1571250254.883550,0.060000,-0.550000
1571250254.922931,0.080000,-0.650000
1571250254.964517,0.020000,-0.350000
1571250255.007096,0.020000,-0.350000
1571250255.061586,0.020000,-0.450000
1571250255.092597,0.020000,-0.450000
1571250255.145512,0.020000,-0.450000
1571250255.204347,0.020000,-0.450000
1571250255.265289,0.020000,-0.450000
1571250255.295748,0.020000,-0.450000
1571250255.346024,-0.020000,-0.050000
1571250255.393628,-0.020000,-0.050000
1571250255.450631,-0.020000,-0.050000
1571250255.505034,-0.020000,-0.050000
1571250255.569960,-0.020000,-0.050000
1571250255.666714,-0.020000,-0.050000
1571250255.718967,-0.020000,-0.050000
1571250255.810568,-0.080000,0.250000
1571250255.850633,-0.040000,0.150000
1571250255.904207,-0.040000,0.150000
1571250255.973026,-0.060000,0.450000
1571250256.026319,-0.060000,0.450000
1571250256.074195,-0.060000,0.450000
1571250256.120636,-0.040000,0.450000
1571250256.155746,-0.040000,0.450000
1571250256.202754,-0.020000,0.450000
1571250256.257812,-0.040000,0.650000
1571250256.318652,0.000000,0.250000
1571250256.368388,-0.020000,0.350000
1571250256.423040,-0.020000,0.350000
1571250256.492998,-0.020000,0.250000
1571250256.559414,0.020000,0.250000
1571250256.609536,0.000000,0.150000
1571250256.641771,0.000000,0.050000
1571250256.707338,-0.020000,0.250000
1571250256.753612,-0.020000,0.250000
1571250256.812833,0.020000,0.050000
1571250256.867984,0.020000,0.050000
1571250256.940632,0.020000,-0.050000
1571250256.980168,0.040000,-0.250000
1571250257.002952,0.040000,-0.250000
1571250257.053586,0.040000,-0.250000
1571250257.114525,0.000000,-0.050000
1571250257.162536,0.020000,-0.150000
1571250257.222918,0.020000,-0.150000
1571250257.258562,-0.040000,0.250000
1571250257.295623,0.020000,-0.050000
1571250257.343254,-0.100000,0.450000
1571250257.404971,0.020000,0.050000
1571250257.456400,0.040000,-0.050000
1571250257.510142,0.020000,0.150000
1571250257.565296,-0.140000,0.850000
1571250257.629007,-0.100000,0.650000
1571250257.663220,0.000000,0.350000
1571250257.721460,-0.060000,0.550000
1571250257.753512,-0.020000,0.450000
1571250257.806859,0.040000,0.250000
1571250257.845165,-0.040000,0.450000
1571250257.915269,0.000000,0.350000
1571250257.943098,-0.080000,0.650000
1571250258.004049,-0.080000,0.650000
1571250258.053417,-0.080000,0.650000
1571250258.111532,-0.080000,0.650000
1571250258.156722,0.000000,0.450000
1571250258.214075,-0.100000,0.850000
1571250258.266481,0.020000,0.350000
1571250258.334002,0.020000,0.350000
1571250258.380983,0.020000,0.350000
1571250258.452176,-0.100000,0.750000
1571250258.501936,0.060000,0.150000
1571250258.526838,0.060000,0.150000
1571250258.588238,0.060000,0.050000
1571250258.627632,0.060000,0.050000
1571250258.679722,0.060000,0.050000
1571250258.734502,0.000000,0.150000
1571250258.771276,0.140000,-0.650000
1571250258.819788,0.140000,-0.650000
1571250258.854990,0.040000,-0.050000
1571250258.900025,0.100000,-0.350000
1571250258.944050,0.060000,-0.250000
1571250258.993009,0.100000,-0.350000
1571250259.035484,0.100000,-0.350000
1571250259.081382,0.080000,-0.450000
1571250259.140532,0.060000,-0.350000
1571250259.187995,0.100000,-0.550000
1571250259.240239,0.100000,-0.550000
1571250259.289268,0.100000,-0.550000
1571250259.331290,0.100000,-0.450000
1571250259.405627,0.060000,-0.350000
1571250259.436688,0.060000,-0.350000
1571250259.493295,0.060000,-0.350000
1571250259.531347,0.020000,-0.250000
1571250259.578475,0.060000,-0.550000
1571250259.643210,0.060000,-0.550000
1571250259.673852,0.060000,-0.550000
1571250259.745032,0.040000,-0.550000
1571250259.792168,0.040000,-0.550000
1571250259.829447,0.040000,-0.550000
1571250259.864747,0.020000,-0.450000
1571250259.910472,0.020000,-0.450000
1571250259.961867,0.040000,-0.550000
1571250260.000856,0.020000,-0.450000
1571250260.038820,0.020000,-0.450000
1571250260.088033,0.020000,-0.450000
1571250260.137310,0.020000,-0.450000
1571250260.167373,-0.020000,-0.250000
1571250260.205630,-0.020000,-0.250000
1571250260.265532,-0.020000,-0.250000
1571250260.320711,0.020000,-0.250000
1571250260.368110,0.020000,-0.250000
1571250260.432359,0.020000,-0.250000
1571250260.495292,-0.040000,0.250000
1571250260.539044,-0.020000,0.050000
1571250260.601790,-0.020000,0.050000
1571250260.646805,-0.020000,0.050000
1571250260.700736,-0.020000,0.050000
1571250260.753889,-0.040000,0.250000
1571250260.808827,-0.040000,0.250000
1571250260.842409,-0.040000,0.250000
1571250260.875833,-0.040000,0.250000
1571250260.934923,-0.040000,0.250000
1571250260.980660,0.000000,0.050000
1571250261.024925,0.000000,0.050000
1571250261.074509,0.020000,-0.150000
1571250261.132413,0.000000,-0.050000
1571250261.198772,0.020000,-0.150000
1571250261.239560,0.020000,-0.150000
1571250261.299229,0.020000,-0.150000
1571250261.391702,0.020000,-0.150000
1571250261.422819,0.020000,-0.150000
1571250261.462304,0.020000,-0.150000
1571250261.508889,0.020000,-0.150000
1571250261.556138,0.020000,-0.150000
1571250261.611106,0.020000,-0.150000
1571250261.663599,0.020000,-0.150000
1571250261.707305,0.020000,-0.150000
1571250261.744997,0.020000,-0.150000
1571250261.790398,0.020000,-0.150000
1571250261.822531,-0.040000,0.150000
1571250261.860185,-0.040000,0.150000
1571250261.900051,-0.040000,0.250000
1571250261.951711,-0.040000,0.250000
1571250262.001178,0.040000,-0.350000
1571250262.051642,0.020000,-0.050000
1571250262.118879,0.020000,-0.050000
1571250262.161184,0.020000,-0.050000
1571250262.207569,0.020000,-0.050000
1571250262.264771,0.020000,-0.050000
1571250262.332517,0.060000,-0.450000
1571250262.361812,-0.040000,0.350000
1571250262.419086,0.080000,-0.350000
1571250262.507834,0.100000,-0.550000
1571250262.550582,0.100000,-0.550000
1571250262.623228,0.020000,-0.050000
1571250262.685341,0.140000,-0.950000
1571250262.729235,0.140000,-0.950000
1571250262.782558,0.060000,-0.650000
1571250262.827436,0.100000,-1.150000
1571250262.893386,0.080000,-1.250000
1571250262.936974,0.080000,-1.250000
1571250262.993748,0.080000,-1.250000
1571250263.011535,0.080000,-1.250000
1571250263.083396,0.020000,-0.450000
1571250263.127457,0.060000,-1.150000
1571250263.177434,0.060000,-1.150000
1571250263.221275,0.080000,-1.150000
1571250263.267394,0.080000,-1.150000
1571250263.334386,0.080000,-1.150000
1571250263.374709,0.080000,-1.150000
1571250263.438466,0.020000,-0.650000
1571250263.488827,0.080000,-0.950000
1571250263.539524,0.080000,-0.950000
1571250263.574972,0.060000,-0.550000
1571250263.697420,0.080000,-0.650000
1571250263.732285,0.060000,-0.450000
1571250263.795516,0.100000,-0.650000
1571250263.850994,0.100000,-0.550000
1571250263.910227,0.080000,-0.450000
1571250263.986018,0.080000,-0.350000
1571250264.028608,0.080000,-0.350000
1571250264.101033,0.080000,-0.350000
1571250264.135286,0.080000,-0.350000
1571250264.226345,0.020000,0.050000
1571250264.272109,0.060000,-0.150000
1571250264.350959,0.060000,-0.150000
1571250264.383067,0.060000,-0.150000
1571250264.442425,0.060000,-0.350000
1571250264.489960,0.040000,-0.250000
1571250264.558988,0.040000,-0.250000
1571250264.663822,0.080000,-0.450000
1571250264.712170,0.080000,-0.550000
1571250264.765108,0.040000,-0.450000
1571250264.812169,0.060000,-0.550000
1571250264.876181,0.060000,-0.550000
1571250264.906691,0.060000,-0.550000
1571250264.977291,0.040000,-0.450000
1571250265.015701,0.040000,-0.450000
1571250265.074093,0.040000,-0.450000
1571250265.160234,0.040000,-0.450000
1571250265.200524,0.040000,-0.350000
1571250265.253363,0.020000,-0.250000
1571250265.309619,0.020000,-0.250000
1571250265.403904,0.020000,-0.250000
1571250265.473816,0.020000,-0.250000
1571250265.565262,0.040000,-0.350000
1571250265.692806,0.040000,-0.350000
1571250265.755079,-0.020000,-0.050000
1571250265.802256,-0.020000,-0.050000
1571250265.830220,0.000000,-0.150000
1571250265.872769,0.000000,-0.150000
1571250265.924083,0.000000,-0.150000
1571250266.007117,0.020000,-0.250000
1571250266.052340,0.020000,-0.250000
1571250266.217959,-0.020000,-0.050000
1571250266.373907,-0.020000,-0.050000
1571250266.482052,-0.020000,-0.050000
1571250266.606877,-0.020000,-0.050000
1571250266.664829,-0.020000,-0.050000
1571250266.724332,-0.020000,-0.050000
1571250266.783489,-0.020000,-0.050000
1571250266.834467,-0.020000,-0.050000
1571250266.887761,-0.020000,-0.050000
1571250266.924218,-0.020000,-0.050000
1571250266.992137,-0.020000,-0.150000
1571250267.051399,0.280000,-0.050000
1571250267.083685,-0.020000,-0.150000
1571250267.141357,-0.020000,-0.150000
1571250267.197357,-0.020000,-0.150000
1571250267.254548,-0.020000,-0.050000
1571250267.308037,-0.020000,-0.050000
1571250267.368810,-0.020000,-0.050000
